Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
2400,970,82,2,2,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.57798,-46.63571
2700,407,54,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.581319,-46.646441
1800,710,70,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.601325,-46.621457
2700,746,60,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.585097,-46.642019
6000,2892,220,4,4,3,3,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.578101,-46.638761
12000,2700,161,3,4,3,3,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.58273,-46.647362
3000,1220,152,3,2,1,2,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.574318,-46.632994
2300,1200,55,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.57849,-46.635167
4500,1400,105,3,3,1,2,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.588393,-46.6424
2500,800,56,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.585145,-46.632005
2200,150,85,2,2,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.600317,-46.636474
3700,1700,140,3,2,1,2,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.584873,-46.640573
3500,1050,113,3,3,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.586089,-46.640993
10800,2200,215,3,4,1,3,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.59159,-46.632776
2000,345,64,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598121,-46.742126
1300,384,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.602035,-46.732406
2400,680,84,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598599,-46.741489
2300,520,64,2,2,1,1,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598121,-46.742126
2350,370,117,1,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.59464,-46.735756
2000,400,65,2,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.598648,-46.741628
2800,790,103,4,4,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598867,-46.741067
2400,500,82,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.586991,-46.743823
1800,1100,100,3,4,1,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.599186,-46.725351
1300,804,68,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.588701,-46.73955
2300,770,82,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.597235,-46.742009
10000,1840,200,3,4,3,4,0,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.59772,-46.724231
3500,0,82,2,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598121,-46.742126
5000,1750,190,3,5,3,3,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.594362,-46.727764
2800,900,75,2,3,2,2,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.6095,-46.737969
1600,575,60,2,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.6019,-46.743428
1400,693,56,2,2,1,2,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.605938,-46.738788
2100,853,72,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.590496,-46.72847
4000,0,102,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.610749,-46.738433
2500,800,96,3,2,1,1,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.600864,-46.731811
1000,570,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.597924,-46.744613
4500,2333,153,4,4,2,3,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598029,-46.72027
1800,691,80,3,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.610037,-46.737501
2000,650,103,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.610843,-46.739209
2500,350,84,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.592124,-46.731885
3500,1370,165,4,5,2,2,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598307,-46.730539
3000,1395,103,2,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.598718,-46.725413
3700,1700,165,3,6,3,2,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598307,-46.730539
1300,523,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.602035,-46.732406
1700,1105,95,3,2,1,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.601717,-46.725447
6000,0,150,4,5,2,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.600646,-46.725449
1200,620,64,3,2,1,1,1,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.594719,-46.727643
1450,450,48,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.596919,-46.750395
1200,491,50,2,2,1,1,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.602035,-46.732406
1800,1153,100,3,2,1,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.60136,-46.725676
3200,0,80,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.592152,-46.728469
6000,1800,150,3,4,2,3,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.551586,-46.698022
5000,1350,125,3,2,1,2,0,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.550897,-46.717825
2600,974,76,2,2,1,2,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-46.715115,-23.540783
5000,0,128,3,4,1,3,0,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.538675,-46.713429
1800,375,63,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542356,-46.716573
14000,2500,190,3,5,3,3,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.540681,-46.718211
1800,420,66,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542555,-46.715714
4500,1600,130,4,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.554946,-46.699511
50000,6800,598,4,7,4,6,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.55069,-46.721691
5500,0,133,3,3,2,3,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542168,-46.721746
1750,419,66,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369
1700,420,71,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542521,-46.715774
2150,736,80,2,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541115,-46.699149
4000,2600,170,3,4,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541828,-46.718899
3000,750,89,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539282,-46.716116
2200,420,71,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542521,-46.715774
5000,0,168,3,3,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369
16500,3613,269,3,4,3,3,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.550752,-46.724845
3000,750,89,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539282,-46.716116
5500,2500,170,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541828,-46.718899
2900,978,99,2,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.558985,-46.680084
3500,0,33,1,2,1,1,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.554171,-46.697361
2800,850,95,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.537118,-46.718752
1850,402,66,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369
3000,750,89,3,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539282,-46.716116
2750,755,104,3,3,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541757,-46.698111
5500,2500,165,3,3,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541846,-46.719208
3300,1300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539731,-46.712099
15000,4700,377,4,6,4,5,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.551094,-46.718842
11000,2178,190,3,5,3,3,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369
1800,402,66,3,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542356,-46.716573
1700,420,71,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542521,-46.715774
3200,1300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539731,-46.712099
4400,650,74,1,2,1,1,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542629,-46.69601
12000,2371,220,4,3,2,4,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.553929,-46.714272
4500,1650,155,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.537548,-46.718812
2700,737,62,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.521387,-46.653272
1800,500,50,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.521387,-46.653272
1350,120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.523164,-46.652869
1350,120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.525234,-46.652882
1350,120,68,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.525234,-46.652882
1350,120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.523164,-46.652869
1200,250,40,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.527602,-46.652814
1200,160,40,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.527287,-46.652643
1200,140,60,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.520559,-46.653026
1100,250,40,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.527675,-46.652994
4700,1000,117,2,4,2,2,0,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522927,-46.653328
5500,700,145,4,4,2,3,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.523268,-46.651777
8000,80,145,4,1,2,3,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.523305,-46.651775
5700,800,145,4,5,2,3,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522164,-46.652668
5500,700,145,4,5,2,3,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522164,-46.652668
1400,50,80,3,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.52263,-46.650949
4000,600,88,3,2,1,2,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.523079,-46.655108
1350,120,60,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.525234,-46.652882
2900,635,58,2,2,1,1,0,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2500,580,60,2,2,1,1,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2900,635,60,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
1900,650,60,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
1900,650,58,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2000,500,60,2,3,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2250,700,58,2,2,1,1,1,1,0,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2900,450,65,2,2,1,2,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
1800,498,58,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2100,630,65,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2300,750,60,2,2,1,1,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
5600,650,145,4,3,2,3,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2900,635,58,2,2,1,1,0,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2900,635,58,2,2,1,1,0,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2250,628,55,2,2,1,1,1,1,0,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2500,640,58,2,2,1,1,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
2900,635,58,2,2,1,1,0,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492
1500,474,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471692,-46.687886
1000,300,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.462378,-46.702123
900,520,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
890,392,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473337,-46.685929
700,0,62,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.461028,-46.705585
1040,460,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
950,450,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
1100,430,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
1050,320,50,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.462569,-46.7018
850,465,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
1100,600,56,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.469905,-46.698401
980,320,55,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.462342,-46.702189
900,350,61,3,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.474228,-46.684475
900,511,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
999,350,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473073,-46.687023
1570,0,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.469905,-46.698401
900,392,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473073,-46.687023
1000,460,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
1000,500,70,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679
1300,480,45,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.47035,-46.699747
1000,470,51,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.47035,-46.699747
800,398,50,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473598,-46.686662
1550,460,46,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.470429,-46.679779
1300,450,49,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.476457,-46.687262
950,0,60,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.465561,-46.692733
1000,580,58,2,2,1,1,1,1,1,0,Brasilândia/São Paulo,rent,apartment,-23.475041,-46.698608
1320,393,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473598,-46.686662
1200,60,58,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.446542,-46.701412
2000,530,45,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.470323,-46.679662
1300,450,49,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.476457,-46.687262
850,580,50,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.475041,-46.698608
1200,472,58,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.475041,-46.698608
1200,60,58,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.446542,-46.701412
2900,670,105,3,2,1,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.570688,-46.711624
2000,520,58,2,2,1,1,1,0,0,0,Butantã/São Paulo,rent,apartment,-23.582941,-46.735423
2000,750,80,3,2,1,2,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.5844,-46.7343
2000,727,72,3,2,1,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.579838,-46.749113
1150,415,55,2,2,1,1,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.562779,-46.753399
2100,434,62,3,2,1,1,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.563487,-46.721009
2800,820,100,3,3,1,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.584883,-46.776877
1300,424,62,3,2,1,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.569897,-46.756339
2800,0,77,2,2,1,2,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.563487,-46.721009
5000,1300,171,3,5,3,3,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.585022,-46.777053
1000,550,65,2,2,1,1,1,1,0,0,Butantã/São Paulo,rent,apartment,-23.585697,-46.768269
2200,650,77,2,2,1,2,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.586134,-46.764663
1400,500,60,2,2,1,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.588091,-46.797839
1300,600,52,2,2,1,1,1,1,0,0,Butantã/São Paulo,rent,apartment,-23.585994,-46.7401
2500,650,65,2,2,1,2,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.575703,-46.732323
1200,280,65,2,2,1,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.570469,-46.750532
1800,402,65,2,2,1,1,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.564531,-46.751456
1700,764,72,3,2,1,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.579838,-46.749113
2100,434,62,3,2,1,1,1,1,1,0,Butantã/São Paulo,rent,apartment,-23.569955,-46.74727
1500,1125,115,3,3,1,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.573559,-46.747699
2000,285,74,3,2,1,1,1,0,0,0,Butantã/São Paulo,rent,apartment,-23.573813,-46.719937
1750,400,60,2,2,1,1,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.586505,-46.744356
1300,300,52,2,2,1,1,1,1,0,0,Butantã/São Paulo,rent,apartment,-23.580896,-46.773719
1350,550,70,2,2,1,1,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.573115,-46.749772
1750,400,60,2,2,1,1,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.589272,-46.742453
1900,778,68,3,2,1,2,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.574529,-46.732095
1500,609,55,2,2,1,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.565814,-46.74737
1100,692,54,2,2,1,1,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.570269,-46.749128
1200,732,58,2,2,1,2,0,0,1,0,Butantã/São Paulo,rent,apartment,-23.572689,-46.762974
1850,390,66,2,2,1,1,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.564426,-46.751483
1400,0,52,2,2,1,1,1,0,0,0,Butantã/São Paulo,rent,apartment,-23.580896,-46.773719
1015,950,64,2,2,1,1,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.576421,-46.746411
1400,374,62,2,2,1,1,0,0,0,0,Butantã/São Paulo,rent,apartment,-23.603127,-46.799725
2300,540,67,2,2,1,2,1,1,1,0,Butantã/São Paulo,rent,apartment,-23.575703,-46.732323
1700,500,63,3,2,1,1,1,0,1,0,Butantã/São Paulo,rent,apartment,-23.569955,-46.74727
2300,1700,180,3,4,1,3,0,1,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.465665,-46.637532
1000,277,48,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466095,-46.658379
1180,260,55,2,2,1,1,1,1,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466095,-46.658379
1200,277,50,2,2,1,1,1,1,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466095,-46.658379
980,490,50,1,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468366,-46.637888
1100,350,50,2,2,1,1,0,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466095,-46.658379
1583,0,48,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.475496,-46.650852
1200,450,60,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468366,-46.637888
600,600,35,1,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.470099,-46.661559
1400,395,55,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.470042,-46.654312
1050,450,57,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468283,-46.637882
1600,700,82,3,2,1,2,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.476358,-46.66013
1000,460,50,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468366,-46.637888
1120,280,50,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466095,-46.658379
1000,480,50,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468283,-46.637882
950,530,52,2,2,1,1,1,1,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.474948,-46.649968
1300,270,53,2,2,1,1,0,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.465955,-46.668743
1300,500,50,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.472113,-46.652475
1200,368,45,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.469547,-46.647876
2000,470,51,2,2,1,1,1,1,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468366,-46.637888
1300,350,50,2,2,1,1,0,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466095,-46.658379
1200,0,55,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.470489,-46.66481
1370,610,59,3,2,1,1,0,1,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.465337,-46.634465
1150,500,55,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468283,-46.637882
1300,915,75,3,2,1,3,0,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.474892,-46.657427
1000,400,60,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468283,-46.637882
1300,605,65,3,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.471246,-46.654644
1000,520,50,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468283,-46.637882
1000,450,50,2,2,1,1,1,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.469641,-46.658941
1300,270,50,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.465955,-46.668743
1600,620,67,3,2,1,2,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466238,-46.637822
1000,450,50,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.469641,-46.658941
1600,600,67,3,3,1,2,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466238,-46.637822
1600,430,65,3,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,rent,apartment,-23.468445,-46.66342
1600,620,67,3,2,1,2,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.466238,-46.637822
3500,1600,127,3,4,3,3,1,0,1,0,Cachoeirinha/São Paulo,rent,apartment,-23.469641,-46.658941
3000,697,84,3,2,1,1,1,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.501353,-46.701683
1200,435,52,2,2,1,1,1,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.500649,-46.692613
2500,670,70,3,2,1,2,1,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.491917,-46.707855
3000,700,84,3,2,1,1,1,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.501353,-46.701683
2400,486,81,2,2,1,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.48976,-46.698716
1200,892,69,3,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.492706,-46.693066
1400,402,70,3,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.499666,-46.705297
2500,440,65,2,2,1,1,0,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.499666,-46.705297
3300,1200,160,3,2,1,2,1,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.492523,-46.69404
1200,620,64,3,2,1,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.496126,-46.69072
1400,0,50,2,2,1,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.49654,-46.705408
1900,500,64,3,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.483635,-46.701962
1500,480,53,2,2,1,1,1,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.485243,-46.697285
1600,780,90,3,2,1,1,1,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.502147,-46.700587
1600,768,100,3,3,1,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.501815,-46.701419
1700,700,77,3,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.50136,-46.696714
2500,395,65,2,2,1,1,0,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.499666,-46.705297
1900,478,53,2,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.484193,-46.698073
1200,500,56,2,2,1,1,0,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.498256,-46.698115
1400,600,60,2,2,1,1,0,1,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.484634,-46.701684
1500,892,70,3,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,rent,apartment,-23.492706,-46.693066
1100,750,67,2,2,1,1,1,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.501245,-46.697317
1400,450,52,2,2,1,1,1,0,0,0,Freguesia do Ó/São Paulo,rent,apartment,-23.487704,-46.704022
