cidade,dia,tmedia,tmax,tmin,chuva
Campina Grande,1998-07-19T00:00:00Z,21.866666666666667,23.9,18.6,9.5
Campina Grande,1998-07-20T00:00:00Z,23.23333333333333,27.1,19,0.3
Campina Grande,1998-07-21T00:00:00Z,23.033333333333335,26.6,18.9,0
Campina Grande,1998-07-22T00:00:00Z,23.2,27.1,19.2,1.7
Campina Grande,1998-07-23T00:00:00Z,23.633333333333333,27.5,19.8,1.9
Campina Grande,1998-07-24T00:00:00Z,24.066666666666666,29,18.3,0
Campina Grande,1998-07-25T00:00:00Z,22,24.1,19.1,0.3
Campina Grande,1998-07-26T00:00:00Z,21.166666666666668,23.3,18.8,3.4
Campina Grande,1998-07-27T00:00:00Z,21.46666666666667,24.4,18.7,1.3
Campina Grande,1998-07-28T00:00:00Z,22.033333333333335,25.1,20,11.4
Campina Grande,1998-07-29T00:00:00Z,21.933333333333334,24.1,20,0.9
Campina Grande,1998-07-30T00:00:00Z,22.8,25.8,20.1,2.3
Campina Grande,1998-07-31T00:00:00Z,23.4,26.4,19.2,0
Campina Grande,1998-08-01T00:00:00Z,22.6,25.4,19.6,0
Campina Grande,1998-08-02T00:00:00Z,20.9,23.3,18.5,1.2
Campina Grande,1998-08-03T00:00:00Z,22.4,27.3,18.3,0.2
Campina Grande,1998-08-04T00:00:00Z,23.533333333333335,27.6,18.9,0
Campina Grande,1998-08-05T00:00:00Z,23.666666666666668,27.9,18.6,0
Campina Grande,1998-08-06T00:00:00Z,20.8,23.7,19.1,1.5
Campina Grande,1998-08-07T00:00:00Z,22.4,26.6,19.1,13.3
Campina Grande,1998-08-08T00:00:00Z,23.866666666666667,27.5,19.8,0
Campina Grande,1998-08-09T00:00:00Z,23.5,27,20.4,0.1
Campina Grande,1998-08-10T00:00:00Z,23.6,28.4,19.2,0.5
Campina Grande,1998-08-11T00:00:00Z,23.866666666666667,28,18.8,0
Campina Grande,1998-08-12T00:00:00Z,23.3,27.5,18.2,0
Campina Grande,1998-08-13T00:00:00Z,22.633333333333333,25.8,20.1,2.4
Campina Grande,1998-08-14T00:00:00Z,23,26.4,19.1,24.2
Campina Grande,1998-08-15T00:00:00Z,21.8,25.1,19.2,9.1
Campina Grande,1998-08-16T00:00:00Z,23.166666666666668,27,19,4.1
Campina Grande,1998-08-17T00:00:00Z,22.033333333333335,24.8,18,0.1
Campina Grande,1998-08-18T00:00:00Z,22.03333333333333,25.9,18.9,2.8
Campina Grande,1998-08-19T00:00:00Z,22.03333333333333,25.4,18.3,0.3
Campina Grande,1998-08-20T00:00:00Z,23.333333333333336,26.6,19.5,0.3
Campina Grande,1998-08-21T00:00:00Z,22.7,27,17.7,0
Campina Grande,1998-08-22T00:00:00Z,21.833333333333332,24.7,18.6,0.8
Campina Grande,1998-08-23T00:00:00Z,21.933333333333334,25.3,19,8
Campina Grande,1998-08-24T00:00:00Z,20.46666666666667,23,18.7,9.1
Campina Grande,1998-08-25T00:00:00Z,22.5,25.8,19.2,16.7
Campina Grande,1998-08-26T00:00:00Z,22.5,26.2,18.9,0
Campina Grande,1998-08-27T00:00:00Z,22.1,25.6,18.7,0.5
Campina Grande,1998-08-28T00:00:00Z,23,26.3,18.3,0
Campina Grande,1998-08-29T00:00:00Z,22.133333333333333,26.4,18.8,0
Campina Grande,1998-08-30T00:00:00Z,22.466666666666665,25.7,19.7,0
Campina Grande,1998-08-31T00:00:00Z,23.966666666666665,28.6,19.8,0.1
Campina Grande,1998-09-01T00:00:00Z,23,27.8,19.2,0
Campina Grande,1998-09-02T00:00:00Z,23.2,27.1,19.2,1.3
Campina Grande,1998-09-03T00:00:00Z,22.533333333333335,27.1,19.3,0.4
Campina Grande,1998-09-04T00:00:00Z,23.866666666666667,28.5,18.7,0
Campina Grande,1998-09-05T00:00:00Z,23.633333333333333,26.8,19.4,1.6
Campina Grande,1998-09-06T00:00:00Z,23.666666666666668,26.7,17.7,0
Campina Grande,1998-09-07T00:00:00Z,24.433333333333334,28.8,19.8,0
Campina Grande,1998-09-08T00:00:00Z,24.833333333333332,29.2,20.4,0
Campina Grande,1998-09-09T00:00:00Z,24.433333333333334,28.5,19.2,0
Campina Grande,1998-09-10T00:00:00Z,23.533333333333335,27,18.9,0
Campina Grande,1998-09-11T00:00:00Z,23.366666666666667,28.2,19.7,1.1
Campina Grande,1998-09-12T00:00:00Z,23.566666666666666,28.1,19,0.3
Campina Grande,1998-09-13T00:00:00Z,24.46666666666667,29.7,20,0
Campina Grande,1998-09-14T00:00:00Z,24.8,30,19.9,0
Campina Grande,1998-09-15T00:00:00Z,24.933333333333334,28.6,19.6,0
Campina Grande,1998-09-16T00:00:00Z,24.133333333333333,29.1,19.8,0
Campina Grande,1998-09-17T00:00:00Z,24.766666666666666,29.3,19,0
Campina Grande,1998-09-18T00:00:00Z,24.166666666666668,28.4,18,0
Campina Grande,1998-09-19T00:00:00Z,23,27,19.5,0
Campina Grande,1998-09-20T00:00:00Z,24.633333333333333,29.4,20.3,0
Campina Grande,1998-09-21T00:00:00Z,24.866666666666667,29.8,19.7,0
Campina Grande,1998-09-22T00:00:00Z,24.633333333333333,30.1,18.3,0
Campina Grande,1998-09-23T00:00:00Z,25.066666666666666,30.4,19.4,0
Campina Grande,1998-09-24T00:00:00Z,25.166666666666668,30.3,19.8,0
Campina Grande,1998-09-25T00:00:00Z,25.900000000000002,29.8,20.3,0
Campina Grande,1998-09-26T00:00:00Z,24.933333333333334,29.9,20.2,0.5
Campina Grande,1998-09-27T00:00:00Z,25.6,30.2,20.5,0
Campina Grande,1998-09-28T00:00:00Z,25.066666666666666,30.1,19.9,0
Campina Grande,1998-09-29T00:00:00Z,24.9,29.9,19.4,0
Campina Grande,1998-09-30T00:00:00Z,25.266666666666666,30.1,19.2,0
Campina Grande,1998-10-01T00:00:00Z,25.066666666666666,30.1,19.2,0
Campina Grande,1998-10-02T00:00:00Z,24.933333333333334,30,20.1,0
Campina Grande,1998-10-03T00:00:00Z,25.733333333333334,30.9,20.2,0
Campina Grande,1998-10-04T00:00:00Z,23.8,27.8,20.1,9.1
Campina Grande,1998-10-05T00:00:00Z,24.066666666666666,29.2,20.2,0.5
Campina Grande,1998-10-06T00:00:00Z,25.133333333333333,30.2,19.7,0
Campina Grande,1998-10-07T00:00:00Z,25.166666666666668,30,19.7,0
Campina Grande,1998-10-08T00:00:00Z,24.233333333333334,28.3,20.3,2.4
Campina Grande,1998-10-09T00:00:00Z,25.433333333333334,30.3,20.3,0.3
Campina Grande,1998-10-10T00:00:00Z,25.96666666666667,31,20.2,0
Campina Grande,1998-10-11T00:00:00Z,25.53333333333333,30.7,20.2,0
Campina Grande,1998-10-12T00:00:00Z,25.1,30.2,20,0
Campina Grande,1998-10-13T00:00:00Z,25.066666666666666,29.7,20.6,0
Campina Grande,1998-10-14T00:00:00Z,25.133333333333333,30.4,20.2,0
Campina Grande,1998-10-15T00:00:00Z,26.166666666666668,31.7,19.2,0
Campina Grande,1998-10-16T00:00:00Z,25.833333333333332,31.3,19.2,0
Campina Grande,1998-10-17T00:00:00Z,25.933333333333334,31.3,20.5,0
Campina Grande,1998-10-18T00:00:00Z,26.333333333333332,31.2,20.8,0
Campina Grande,1998-10-19T00:00:00Z,26.166666666666668,31,20.8,0
Campina Grande,1998-10-20T00:00:00Z,24.366666666666667,29.8,19.9,0.3
Campina Grande,1998-10-21T00:00:00Z,24.333333333333332,29.5,19.8,2.7
Campina Grande,1998-10-22T00:00:00Z,25.03333333333333,29.3,19.5,0
Campina Grande,1998-10-23T00:00:00Z,26.2,30.7,20.3,0
Campina Grande,1998-10-24T00:00:00Z,26.666666666666668,31,20.2,0
Campina Grande,1998-10-25T00:00:00Z,25.599999999999998,28.8,21.1,0
Campina Grande,1998-10-26T00:00:00Z,25.633333333333333,29.9,20.9,0
Campina Grande,1998-10-27T00:00:00Z,26.033333333333335,30.5,20.4,0.3
Campina Grande,1998-10-28T00:00:00Z,24.933333333333334,30.9,21,0
Campina Grande,1998-10-29T00:00:00Z,26.3,30.8,21.3,0
Campina Grande,1998-10-30T00:00:00Z,25.833333333333332,31.2,20.5,0.2
